model,vertical_case,distance_Mpc,inclination_deg,D_sigma,i_sigma,upsilon,q_log10_ML,chi2_data,rms_km_s,prior_D,prior_i,prior_ML,prior_other,prior_total,objective_chi2_plus_priors,NFW_log10_M200,NFW_M200_Msun,NFW_log10_c200,NFW_c200,obs_velocity_factor_from_i73,MOND_a0_m_s2,minimum_gN_km2_s2_kpc,Kcrit_km_s_minus2,principal_mode_residual,principal_mode_min,K_treatment
MOND,gas_mix_hstar0p6,13.8,73.0,0.0,0.0,0.762,0.10380372095595687,1373.6560538525373,11.997079650492891,0.0,0.0,1.077521248430216,0.0,1.077521248430216,1374.7335751009675,,,,,1.0,1.2e-10,91.50661188077,,,,
TG_edge_limit,gas_mix_hstar0p6,13.8,73.0,0.0,0.0,0.762,0.10380372095595687,6486.578966494406,23.508269058738087,0.0,0.0,1.077521248430216,0.0,1.077521248430216,6487.656487742836,,,,,1.0,,,5.761542977509227e-05,8.163070925941251e-12,0.03560727786084435,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.4765969408345689,-0.1,92.92693493003173,9.271973635133783,0.0,1.0,1.0,0.0,2.0,94.92693493003173,11.52296821785711,333402013148.24023,1.178288529187125,15.076083327502442,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.4765969408345689,-0.1,3207.3358785370456,16.016557319714167,0.0,1.0,1.0,0.0,2.0,3209.3358785370456,,,,,0.9855807153076326,1.2e-10,70.54785384546392,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.4765969408345689,-0.1,23439.265648602104,44.580208849496124,0.0,1.0,1.0,0.0,2.0,23441.265648602104,,,,,0.9855807153076326,,,9.115791103230691e-05,7.825765183814404e-12,0.038375865966970145,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.5347505628802474,-0.05,86.4091815366904,8.937793008481265,0.0,1.0,0.25,0.0,1.25,87.6591815366904,11.521671133943295,332407744834.02954,1.1603452266420777,14.465892274496943,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.5347505628802474,-0.05,2406.9562978261474,14.114399777253098,0.0,1.0,0.25,0.0,1.25,2408.2062978261474,,,,,0.9855807153076326,1.2e-10,74.70140410364209,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.5347505628802474,-0.05,18917.266552985333,40.00260587200137,0.0,1.0,0.25,0.0,1.25,18918.516552985333,,,,,0.9855807153076326,,,8.279718805676016e-05,4.923261479079806e-12,0.03728427268935052,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.6,0.0,79.84829493441221,8.579634783425206,0.0,1.0,0.0,0.0,1.0,80.84829493441221,11.520873087042363,331797482907.48553,1.1390580187042505,13.773934667335133,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.6,0.0,1848.0152246256187,12.776347656166386,0.0,1.0,0.0,0.0,1.0,1849.0152246256187,,,,,0.9855807153076326,1.2e-10,79.36176414418865,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.6,0.0,14660.944713496488,35.165409960421464,0.0,1.0,0.0,0.0,1.0,14661.944713496488,,,,,0.9855807153076326,,,7.505040959471606e-05,7.342161279076608e-12,0.036313582009828094,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.673211072581178,0.05,73.35009520850623,8.200675096044238,0.0,1.0,0.25,0.0,1.25,74.60009520850623,11.520962663892915,331865925957.3737,1.1135561578233961,12.988415037850128,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.673211072581178,0.05,1572.6106276343398,12.339676348817255,0.0,1.0,0.25,0.0,1.25,1573.8606276343398,,,,,0.9855807153076326,1.2e-10,84.59077411337337,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.673211072581178,0.05,10761.653883350913,30.07795234026305,0.0,1.0,0.25,0.0,1.25,10762.903883350913,,,,,0.9855807153076326,,,6.790422583082051e-05,5.637394499637088e-12,0.03545119868927761,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.7553552470765004,0.1,67.01379700865294,7.80676530491781,0.0,1.0,1.0,0.0,2.0,69.01379700865294,11.522579889147787,333104031679.80695,1.0826323391473711,12.095737106903064,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.7553552470765004,0.1,1628.362270548077,13.056657962689322,0.0,1.0,1.0,0.0,2.0,1630.362270548077,,,,,0.9855807153076326,1.2e-10,90.45781979652757,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.7553552470765004,0.1,7324.4412424721795,24.773944533026793,0.0,1.0,1.0,0.0,2.0,7326.4412424721795,,,,,0.9855807153076326,,,6.133796124790544e-05,5.3160811045853185e-12,0.03468550586902618,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.762,0.10380372095595687,66.54052262649044,7.776429325206697,0.0,1.0,1.077521248430216,0.0,2.077521248430216,68.61804387492066,11.522792089270542,333266829022.9929,1.0800133199482904,12.023013090110538,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.762,0.10380372095595687,1647.6396823327009,13.159984277518582,0.0,1.0,1.077521248430216,0.0,2.077521248430216,1649.7172035811311,,,,,0.9855807153076326,1.2e-10,90.93241302477487,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,76.0,0.0,1.0,0.762,0.10380372095595687,7085.177547613126,24.363626701688116,0.0,1.0,1.077521248430216,0.0,2.077521248430216,7087.2550688615565,,,,,0.9855807153076326,,,6.0861463094376464e-05,5.341068609449607e-12,0.03463090711510992,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.4765969408345689,-0.1,93.43847055804677,9.296648626762495,0.0,1.0,1.0,0.0,2.0,95.43847055804677,11.52089071134161,331810948003.2382,1.1795489589246226,15.11990139562096,0.9855807153076326,,,,,,
MOND,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.4765969408345689,-0.1,3237.171176112244,16.1088344957387,0.0,1.0,1.0,0.0,2.0,3239.171176112244,,,,,0.9855807153076326,1.2e-10,70.82110742677268,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.4765969408345689,-0.1,23270.968923334924,44.41510409661587,0.0,1.0,1.0,0.0,2.0,23272.968923334924,,,,,0.9855807153076326,,,9.070325188941922e-05,6.806081259471631e-12,0.038406664365695745,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.5347505628802474,-0.05,86.89838068416375,8.961565950412561,0.0,1.0,0.25,0.0,1.25,88.14838068416375,11.519526535419699,330770321528.9467,1.1616280655021725,14.508685458377135,0.9855807153076326,,,,,,
MOND,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.5347505628802474,-0.05,2442.353864928908,14.23588379796452,0.0,1.0,0.25,0.0,1.25,2443.603864928908,,,,,0.9855807153076326,1.2e-10,74.97465768495086,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.5347505628802474,-0.05,18777.13309741189,39.84995976364251,0.0,1.0,0.25,0.0,1.25,18778.38309741189,,,,,0.9855807153076326,,,8.242462844430013e-05,8.214275429453555e-12,0.03731401661878759,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.6,0.0,80.31746583070647,8.602370405320247,0.0,1.0,0.0,0.0,1.0,81.31746583070647,11.518647835427869,330101756631.4224,1.1403670096124736,13.815512801601555,0.9855807153076326,,,,,,
MOND,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.6,0.0,1888.8683559267317,12.928771504565269,0.0,1.0,0.0,0.0,1.0,1889.8683559267317,,,,,0.9855807153076326,1.2e-10,79.63501772549743,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.6,0.0,14547.965751904303,35.026186031793706,0.0,1.0,0.0,0.0,1.0,14548.965751904303,,,,,0.9855807153076326,,,7.474625794027242e-05,1.0043435285716123e-11,0.036341817758788995,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.673211072581178,0.05,73.80321087257377,8.222219999079929,0.0,1.0,0.25,0.0,1.25,75.05321087257377,11.518639265927664,330095243126.6923,1.1148958733667362,13.028543680738474,0.9855807153076326,,,,,,
MOND,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.673211072581178,0.05,1618.7698293804572,12.515966956415344,0.0,1.0,0.25,0.0,1.25,1620.0198293804572,,,,,0.9855807153076326,1.2e-10,84.86402769468215,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.673211072581178,0.05,10674.786195941126,29.95390801435684,0.0,1.0,0.25,0.0,1.25,10676.036195941126,,,,,0.9855807153076326,,,6.765673243911404e-05,9.696995657516414e-12,0.03547765963811788,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.7553552470765004,0.1,67.45690305847708,7.8269483394918185,0.0,1.0,1.0,0.0,2.0,69.45690305847708,11.520135207540799,331234227546.51874,1.0840084540745378,12.13412470796472,0.9855807153076326,,,,,,
MOND,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.7553552470765004,0.1,1679.6402640486708,13.240379576631929,0.0,1.0,1.0,0.0,2.0,1681.6402640486708,,,,,0.9855807153076326,1.2e-10,90.73107337783635,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.7553552470765004,0.1,7262.6240764210725,24.668489978485603,0.0,1.0,1.0,0.0,2.0,7264.6240764210725,,,,,0.9855807153076326,,,6.113714958093353e-05,5.653635274315909e-12,0.03471006060095827,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.762,0.10380372095595687,66.98317960676518,7.796501301101265,0.0,1.0,1.077521248430216,0.0,2.077521248430216,69.06070085519539,11.520337018306405,331388183375.1349,1.0813924764389793,12.061254361009288,0.9855807153076326,,,,,,
MOND,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.762,0.10380372095595687,1699.2984631853476,13.343539008139743,0.0,1.0,1.077521248430216,0.0,2.077521248430216,1701.3759844337778,,,,,0.9855807153076326,1.2e-10,91.20566660608364,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,76.0,0.0,1.0,0.762,0.10380372095595687,7025.2224775837885,24.25981019692285,0.0,1.0,1.077521248430216,0.0,2.077521248430216,7027.299998832219,,,,,0.9855807153076326,,,6.066384046302783e-05,1.058589158157745e-11,0.03465531437139124,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.4765969408345689,-0.1,96.15730665957811,9.181069112047043,0.0,1.0,1.0,0.0,2.0,98.15730665957811,11.516753567546933,328665082969.9774,1.1908528247851544,15.518610208130115,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.4765969408345689,-0.1,3772.9899094859124,17.321625798431494,0.0,1.0,1.0,0.0,2.0,3774.9899094859124,,,,,0.9855807153076326,1.2e-10,70.51575735461618,,,,
TG_edge_limit,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.4765969408345689,-0.1,26475.23749216057,47.50964518630056,0.0,1.0,1.0,0.0,2.0,26477.23749216057,,,,,0.9855807153076326,,,9.427565444508172e-05,1.2077590126575544e-11,0.04253149983734428,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.5347505628802474,-0.05,89.89606482165453,8.820708262488827,0.0,1.0,0.25,0.0,1.25,91.14606482165453,11.514244924256275,326772066245.78894,1.1749657044637,14.961175054377978,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.5347505628802474,-0.05,2893.458857636267,15.324643971066795,0.0,1.0,0.25,0.0,1.25,2894.708857636267,,,,,0.9855807153076326,1.2e-10,74.66539124859261,,,,
TG_edge_limit,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.5347505628802474,-0.05,21868.092498004684,43.149924651489016,0.0,1.0,0.25,0.0,1.25,21869.342498004684,,,,,0.9855807153076326,,,8.574509595018859e-05,1.3294742794421136e-11,0.04137884102631027,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.6,0.0,83.61772408883155,8.42847219512693,0.0,1.0,0.0,0.0,1.0,84.61772408883155,11.51190228330676,325014160646.27673,1.1561787909285992,14.32777625669709,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.6,0.0,2241.461241520609,13.771709513966881,0.0,1.0,0.0,0.0,1.0,2242.461241520609,,,,,0.9855807153076326,1.2e-10,79.32135705623105,,,,
TG_edge_limit,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.6,0.0,17473.779544780406,38.541522982694424,0.0,1.0,0.0,0.0,1.0,17474.779544780406,,,,,0.9855807153076326,,,7.781991496375135e-05,7.523811752078524e-12,0.040349872178052,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.673211072581178,0.05,77.44439871722582,8.005085405538075,0.0,1.0,0.25,0.0,1.25,78.69439871722582,11.509979815020781,323578617412.1457,1.1337618572477146,13.606983471520593,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.673211072581178,0.05,1857.170267438461,12.960742634505502,0.0,1.0,0.25,0.0,1.25,1858.420267438461,,,,,0.9855807153076326,1.2e-10,84.54543661500033,,,,
TG_edge_limit,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.673211072581178,0.05,13375.32134703315,33.69128121297755,0.0,1.0,0.25,0.0,1.25,13376.57134703315,,,,,0.9855807153076326,,,7.049117453860385e-05,1.1987690613496652e-11,0.0394325311471339,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.7553552470765004,0.1,71.50285219158665,7.553238393137935,0.0,1.0,1.0,0.0,2.0,73.50285219158665,11.50890528297922,322779008329.1404,1.1067145813737316,12.785407701320077,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.7553552470765004,0.1,1786.0004132761555,13.181734235800581,0.0,1.0,1.0,0.0,2.0,1788.0004132761555,,,,,0.9855807153076326,1.2e-10,90.40695028668112,,,,
TG_edge_limit,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.7553552470765004,0.1,9668.369702406902,28.623937971625566,0.0,1.0,1.0,0.0,2.0,9670.369702406902,,,,,0.9855807153076326,,,6.374194692000923e-05,8.193724266375847e-12,0.03861550677840638,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.762,0.10380372095595687,71.06356602557675,7.517834831809307,0.0,1.0,1.077521248430216,0.0,2.077521248430216,73.14108727400696,11.508876203709749,322757396579.68494,1.104430898126242,12.718353685150607,0.9855807153076326,,,,,,
MOND,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.762,0.10380372095595687,1794.8148361101473,13.24553644932771,0.0,1.0,1.077521248430216,0.0,2.077521248430216,1796.8923573585776,,,,,0.9855807153076326,1.2e-10,90.88109602306871,,,,
TG_edge_limit,gas_mix_hstar0p6,13.8,76.0,0.0,1.0,0.762,0.10380372095595687,9405.405181602517,28.23099709039535,0.0,1.0,1.077521248430216,0.0,2.077521248430216,9407.482702850946,,,,,0.9855807153076326,,,6.325160461205684e-05,9.483454648937089e-12,0.038557156106386756,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.4765969408345689,-0.1,101.14788956898143,9.5172063077608,0.0,4.0,1.0,0.0,5.0,106.14788956898143,11.50865089526092,322589996091.312,1.1968957617007525,15.736051262828163,0.9742036203646162,,,,,,
MOND,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.4765969408345689,-0.1,4469.784819958817,18.851055335821236,0.0,4.0,1.0,0.0,5.0,4474.784819958817,,,,,0.9742036203646162,1.2e-10,64.88112786220871,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.4765969408345689,-0.1,29892.160493095496,49.975077870258346,0.0,4.0,1.0,0.0,5.0,29897.160493095496,,,,,0.9742036203646162,,,0.00010464558627826289,6.860927466637751e-12,0.04140531627341834,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.5347505628802474,-0.05,95.80487466596294,9.228099912679573,0.0,4.0,0.25,0.0,4.25,100.05487466596294,11.50486628223621,319791033260.116,1.1834985542557828,15.258033154774875,0.9742036203646162,,,,,,
MOND,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.5347505628802474,-0.05,3469.2083276273097,16.776675700100434,0.0,4.0,0.25,0.0,4.25,3473.4583276273097,,,,,0.9742036203646162,1.2e-10,68.9517972611267,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.5347505628802474,-0.05,25088.29082292619,45.761727940562956,0.0,4.0,0.25,0.0,4.25,25092.54082292619,,,,,0.9742036203646162,,,9.49782374708158e-05,8.94421399959896e-12,0.04030907640676839,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.6,0.0,90.56674983854374,8.914914010564589,0.0,4.0,0.0,0.0,4.0,94.56674983854374,11.500899852572406,316883665147.351,1.1677280599694817,14.713908803595007,0.9742036203646162,,,,,,
MOND,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.6,0.0,2687.7285793394853,15.046847682297292,0.0,4.0,0.0,0.0,4.0,2691.7285793394853,,,,,0.9742036203646162,1.2e-10,73.51916344807493,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.6,0.0,20463.655205305957,41.30779835763709,0.0,4.0,0.0,0.0,4.0,20467.655205305957,,,,,0.9742036203646162,,,8.603643012897337e-05,7.707885226680433e-12,0.039332934698115274,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.673211072581178,0.05,85.59789401296615,8.578878386386972,0.0,4.0,0.25,0.0,4.25,89.84789401296615,11.496869477576176,313956499039.0393,1.149014477978761,14.093357803528955,0.9742036203646162,,,,,,
MOND,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.673211072581178,0.05,2163.6677358221555,13.909818647978959,0.0,4.0,0.25,0.0,4.25,2167.9177358221555,,,,,0.9742036203646162,1.2e-10,78.64383259738565,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.673211072581178,0.05,16094.584066104926,36.61577641845649,0.0,4.0,0.25,0.0,4.25,16098.834066104926,,,,,0.9742036203646162,,,7.78003037119568e-05,8.172481899217695e-12,0.03846454266224203,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.7553552470765004,0.1,81.09384501831124,8.223036570267947,0.0,4.0,1.0,0.0,5.0,86.09384501831124,11.492991563705324,311165589171.21826,1.1265898427749428,13.38412064669783,0.9742036203646162,,,,,,
MOND,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.7553552470765004,0.1,1940.237725450252,13.651591472239785,0.0,4.0,1.0,0.0,5.0,1945.237725450252,,,,,0.9742036203646162,1.2e-10,84.39380595510423,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.7553552470765004,0.1,12069.161646513414,31.70025679522436,0.0,4.0,1.0,0.0,5.0,12074.161646513414,,,,,0.9742036203646162,,,7.0242389304912e-05,5.829248764036877e-12,0.03769250445390068,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.762,0.10380372095595687,80.77625802540322,8.19529573815303,0.0,4.0,1.077521248430216,0.0,5.077521248430216,85.85377927383344,11.492712244089965,310965525130.8026,1.124704330140597,13.326138730608658,0.9742036203646162,,,,,,
MOND,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.762,0.10380372095595687,1936.8868376950277,13.67461439529457,0.0,4.0,1.077521248430216,0.0,5.077521248430216,1941.964358943458,,,,,0.9742036203646162,1.2e-10,84.8589290452501,,,,
TG_edge_limit,gas_mix_hstar0p3,13.8,79.0,0.0,2.0,0.762,0.10380372095595687,11779.775558506719,31.318056457496464,0.0,4.0,1.077521248430216,0.0,5.077521248430216,11784.853079755148,,,,,0.9742036203646162,,,6.969428016072246e-05,8.029406017814105e-12,0.03763741475167877,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.4765969408345689,-0.1,101.59097702195146,9.541498175067346,0.0,4.0,1.0,0.0,5.0,106.59097702195146,11.506925181820447,321310695223.41785,1.1979913659721138,15.775799061778981,0.9742036203646162,,,,,,
MOND,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.4765969408345689,-0.1,4495.996151773253,18.919496071971693,0.0,4.0,1.0,0.0,5.0,4500.996151773253,,,,,0.9742036203646162,1.2e-10,65.12685142612207,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.4765969408345689,-0.1,29730.602642648617,49.836100081531015,0.0,4.0,1.0,0.0,5.0,29735.602642648617,,,,,0.9742036203646162,,,0.00010416623429824264,8.973894931738046e-12,0.04143020585753046,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.5347505628802474,-0.05,96.21422731003051,9.251813959801467,0.0,4.0,0.25,0.0,4.25,100.46422731003051,11.503090165608315,318485867429.4454,1.184616034245309,15.29734404309477,0.9742036203646162,,,,,,
MOND,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.5347505628802474,-0.05,3500.24804762223,16.865734859516337,0.0,4.0,0.25,0.0,4.25,3504.49804762223,,,,,0.9742036203646162,1.2e-10,69.19752082504006,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.5347505628802474,-0.05,24950.657435742967,45.63284859662398,0.0,4.0,0.25,0.0,4.25,24954.907435742967,,,,,0.9742036203646162,,,9.458572751666146e-05,9.508916929573821e-12,0.04033339469781287,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.6,0.0,90.94204964493792,8.937951225231794,0.0,4.0,0.0,0.0,4.0,94.94204964493792,11.4990635861774,315546658957.2707,1.1688712381416806,14.752690730778271,0.9742036203646162,,,,,,
MOND,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.6,0.0,2723.4923918665654,15.159447864137542,0.0,4.0,0.0,0.0,4.0,2727.4923918665654,,,,,0.9742036203646162,1.2e-10,73.7648870119883,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.6,0.0,20349.113854567662,41.18951798617026,0.0,4.0,0.0,0.0,4.0,20353.113854567662,,,,,0.9742036203646162,,,8.571617411026167e-05,7.934294152007113e-12,0.03935623123609535,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.673211072581178,0.05,85.94012590400882,8.60112181340553,0.0,4.0,0.25,0.0,4.25,90.19012590400882,11.494960689312213,312579641909.3085,1.1501880790866,14.131494020533543,0.9742036203646162,,,,,,
MOND,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.673211072581178,0.05,2204.01204687074,14.045614208457135,0.0,4.0,0.25,0.0,4.25,2208.26204687074,,,,,0.9742036203646162,1.2e-10,78.88955616129901,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.673211072581178,0.05,16002.269950181128,36.50895240893108,0.0,4.0,0.25,0.0,4.25,16006.519950181128,,,,,0.9742036203646162,,,7.753982230384012e-05,7.1320981208347046e-12,0.03848653674093593,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.7553552470765004,0.1,81.40597461482476,8.244349731095937,0.0,4.0,1.0,0.0,5.0,86.40597461482476,11.490994229103162,309737814104.1138,1.1277998040038533,13.421461316757467,0.9742036203646162,,,,,,
MOND,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.7553552470765004,0.1,1984.9847442219634,13.803751800114075,0.0,4.0,1.0,0.0,5.0,1989.9847442219634,,,,,0.9742036203646162,1.2e-10,84.63952951901759,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.7553552470765004,0.1,11998.19174845693,31.60640121186164,0.0,4.0,1.0,0.0,5.0,12003.19174845693,,,,,0.9742036203646162,,,7.003111264153464e-05,6.5200786875994316e-12,0.03771303968051363,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.762,0.10380372095595687,81.08629475711606,8.216531992853996,0.0,4.0,1.077521248430216,0.0,5.077521248430216,86.16381600554628,11.4907073823557,309533303217.20953,1.1259173441762806,13.363411571301341,0.9742036203646162,,,,,,
MOND,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.762,0.10380372095595687,1981.960658507459,13.827547215692205,0.0,4.0,1.077521248430216,0.0,5.077521248430216,1987.0381797558891,,,,,0.9742036203646162,1.2e-10,85.10465260916344,,,,
TG_edge_limit,gas_thin_hstar0p3,13.8,79.0,0.0,2.0,0.762,0.10380372095595687,11710.393010890588,31.225279178210663,0.0,4.0,1.077521248430216,0.0,5.077521248430216,11715.470532139017,,,,,0.9742036203646162,,,6.948636347807075e-05,5.210741883838025e-12,0.03765783531389036,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,13.8,79.0,0.0,2.0,0.4765969408345689,-0.1,104.65706291296317,9.472981926805371,0.0,4.0,1.0,0.0,5.0,109.65706291296317,11.504049709141077,319190317792.1729,1.2070938845990031,16.10993857805263,0.9742036203646162,,,,,,
MOND,gas_mix_hstar0p6,13.8,79.0,0.0,2.0,0.4765969408345689,-0.1,5115.277098209812,20.127321250237255,0.0,4.0,1.0,0.0,5.0,5120.277098209812,,,,,0.9742036203646162,1.2e-10,64.84136906617101,,,,
TG_edge_limit,gas_mix_hstar0p6,13.8,79.0,0.0,2.0,0.4765969408345689,-0.1,32963.46266428035,52.56010516837012,0.0,4.0,1.0,0.0,5.0,32968.46266428035,,,,,0.9742036203646162,,,0.00010795755895353937,1.0739389123167501e-11,0.04558784232866384,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,13.8,79.0,0.0,2.0,0.5347505628802474,-0.05,99.57947278568405,9.168573469029303,0.0,4.0,0.25,0.0,4.25,103.82947278568405,11.499429326258587,315812507763.6336,1.1953053606132558,15.678530696071856,0.9742036203646162,,,,,,
